2.5e+05,-0.082689,0.52849,0.050846,-0.097583,0.50384,0.087825,0.029789,0.52798,0.059577,1,0,0
2.5002e+05,-0.29905,2.0046,0.18822,-0.34336,1.9114,0.32371,0.10301,1.9934,0.22143,1,0,0
2.5003e+05,-0.68338,4.7555,0.44501,-0.75772,4.5393,0.73391,0.21519,4.7105,0.54392,1,0,0
2.5005e+05,-1.1449,8.3238,0.76252,-1.2139,7.9506,1.2084,0.33232,8.2126,0.9774,1,0,0
2.5006e+05,-1.4053,10.928,0.9592,-1.387,10.451,1.4379,0.34674,10.725,1.3438,1,0,0
2.5008e+05,-1.0032,9.3676,0.72366,-0.77549,8.9741,0.93197,0.12841,9.0894,1.2723,1,0,0
2.5009e+05,0.57178,-0.27728,-0.29498,1.1221,-0.23379,-0.82467,-0.44793,-0.53138,0.27675,1,0,0
2.5011e+05,3.6198,-20.989,-2.3135,4.5269,-20.04,-4.1037,-1.3839,-21.014,-2.0519,1,0,0
2.5013e+05,7.9291,-52.59,-5.2052,9.0482,-50.28,-8.6112,-2.5077,-52.093,-5.7985,1,0,0
2.5014e+05,12.575,-89.774,-8.3429,13.49,-85.894,-13.262,-3.4444,-88.474,-10.455,1,0,0
2.5016e+05,15.863,-121.5,-10.608,15.912,-116.3,-16.229,-3.6816,-119.28,-14.823,1,0,0
2.5017e+05,15.67,-132.49,-10.605,14.094,-126.85,-15.323,-2.7312,-129.52,-17.096,1,0,0
2.5019e+05,10.043,-106.83,-7.0403,6.1828,-102.26,-8.6283,-0.33938,-103.66,-15.258,1,0,0
2.502e+05,-2.0884,-32.855,0.77542,-8.4102,-31.318,4.7245,3.3688,-30.359,-7.6509,1,0,0
2.5022e+05,-20.345,92.37,12.607,-28.534,88.772,24.024,7.8511,93.1,6.4886,1,0,0
2.5023e+05,-42.717,260.68,27.193,-51.232,250.14,46.895,12.283,258.59,26.673,1,0,0
2.5025e+05,-65.917,453.7,42.517,-72.373,435.09,69.742,15.83,447.98,51.16,1,0,0
2.5027e+05,-86.225,647.03,56.322,-87.783,620.07,88.732,17.971,637.22,77.326,1,0,0
2.5028e+05,-100.55,816.36,66.753,-94.557,781.63,100.86,18.713,802.33,102.32,1,0,0
2.503e+05,-107.34,943.55,72.854,-92.067,902.26,104.87,18.636,925.36,123.69,1,0,0
2.5031e+05,-107,1020.6,74.778,-82.253,974.29,101.56,18.691,998.39,139.86,1,0,0
2.5033e+05,-101.7,1050.5,73.616,-69.068,1000.6,93.51,19.848,1024.4,150.23,1,0,0
2.5034e+05,-94.557,1044.5,70.955,-57.267,992.37,84.173,22.722,1014.7,155.02,1,0,0
2.5036e+05,-88.725,1017.8,68.319,-50.923,964.47,76.812,27.306,984.98,154.9,1,0,0
2.5038e+05,-86.356,985.02,66.704,-52.229,931.1,73.559,32.939,950.29,150.68,1,0,0
2.5039e+05,-88.168,956.24,66.372,-60.95,902.3,74.944,38.512,921.5,143.18,1,0,0
2.5041e+05,-93.42,936.2,66.935,-74.682,882.76,79.948,42.793,903.92,133.26,1,0,0
2.5042e+05,-100.4,924.94,67.665,-89.774,872.51,86.587,44.807,897.72,122.06,1,0,0
2.5044e+05,-107.09,919.78,67.865,-102.51,868.89,92.671,44.086,899.77,111.05,1,0,0
2.5045e+05,-111.83,917.54,67.207,-110.16,868.58,96.519,40.753,905.75,101.92,1,0,0
2.5047e+05,-113.7,915.95,65.825,-111.62,869.14,97.414,35.434,911.83,96.331,1,0,0
2.5048e+05,-112.67,914.19,64.238,-107.46,869.46,95.66,29.089,915.51,95.372,1,0,0
2.505e+05,-109.46,912.52,63.11,-99.63,869.53,92.332,22.804,915.73,99.26,1,0,0
2.5052e+05,-105.28,911.59,62.943,-90.744,869.83,88.829,17.655,912.53,107.18,1,0,0
2.5053e+05,-101.46,911.75,63.886,-83.413,870.63,86.384,14.567,906.56,117.46,1,0,0
2.5055e+05,-99.21,913.1,65.691,-79.685,872.09,85.77,14.253,899.1,128.08,1,0,0
2.5056e+05,-99.24,915.03,67.779,-80.495,873.71,87.031,17.055,891.31,137.13,1,0,0
2.5058e+05,-101.66,916.91,69.516,-85.6,875.03,89.642,22.848,884.61,143.32,1,0,0
2.5059e+05,-105.88,918.34,70.425,-93.63,875.74,92.721,30.926,880.3,146.17,1,0,0
2.5061e+05,-110.69,919.18,70.347,-102.46,875.73,95.315,39.975,879.34,145.96,1,0,0
2.5063e+05,-114.61,919.63,69.447,-109.75,875.14,96.716,48.238,882.1,143.46,1,0,0
2.5064e+05,-116.27,920.04,68.101,-113.65,874.3,96.637,53.829,888.22,139.65,1,0,0
2.5066e+05,-114.89,920.76,66.7,-113.3,873.56,95.238,55.195,896.62,135.42,1,0,0
2.5067e+05,-110.58,921.9,65.498,-109.1,873.25,93.033,51.527,905.74,131.39,1,0,0
2.5069e+05,-104.34,923.23,64.532,-102.52,873.47,90.674,43.077,913.8,127.96,1,0,0
2.507e+05,-97.827,924.26,63.71,-95.656,874.11,88.748,31.2,919.28,125.24,1,0,0
2.5072e+05,-92.793,924.37,62.889,-90.489,874.85,87.634,18.085,921.22,123.25,1,0,0
2.5073e+05,-90.617,923.15,62.108,-88.346,875.31,87.459,6.2723,919.5,121.86,1,0,0
2.5075e+05,-91.812,920.55,61.569,-89.438,875.17,88.113,-1.933,914.83,120.92,1,0,0
2.5077e+05,-95.95,917.02,61.651,-92.947,874.28,89.305,-5.0007,908.51,120.28,1,0,0
2.5078e+05,-101.75,913.34,62.681,-97.297,872.72,90.636,-2.4943,902.06,119.82,1,0,0
2.508e+05,-107.47,910.37,64.777,-100.69,870.78,91.626,4.8826,896.72,119.49,1,0,0
2.5081e+05,-111.35,908.79,67.661,-101.6,868.85,91.802,15.532,893.22,119.31,1,0,0
2.5083e+05,-112.08,908.84,70.689,-99.21,867.33,90.769,27.385,891.57,119.4,1,0,0
2.5084e+05,-109.09,910.32,73.014,-93.571,866.54,88.346,38.403,891.3,119.88,1,0,0
2.5086e+05,-102.7,912.68,73.848,-85.639,866.67,84.683,47.003,891.7,120.9,1,0,0
2.5088e+05,-94.076,915.34,72.766,-77.031,867.79,80.331,52.313,892.19,122.53,1,0,0
2.5089e+05,-84.943,917.78,69.912,-69.7,869.84,76.194,54.183,892.51,124.76,1,0,0
2.5091e+05,-77.249,919.78,66.002,-65.435,872.68,73.315,53.044,892.81,127.42,1,0,0
2.5092e+05,-72.585,921.29,62.12,-65.38,876.04,72.561,49.639,893.48,130.19,1,0,0
2.5094e+05,-71.824,922.41,59.394,-69.677,879.56,74.359,44.761,894.91,132.68,1,0,0
2.5095e+05,-74.828,923.23,58.597,-77.342,882.81,78.485,39.068,897.33,134.47,1,0,0
2.5097e+05,-80.495,923.76,59.894,-86.505,885.34,84.148,33.071,900.59,135.23,1,0,0
2.5098e+05,-87.098,923.93,62.737,-94.974,886.74,90.228,27.223,904.25,134.83,1,0,0
2.51e+05,-92.856,923.69,66.099,-100.94,886.78,95.64,22.057,907.6,133.35,1,0,0
2.5102e+05,-96.54,923.02,68.774,-103.59,885.42,99.709,18.265,909.93,131.1,1,0,0
2.5103e+05,-97.785,922,69.816,-103.33,882.87,102.32,16.634,910.6,128.57,1,0,0
2.5105e+05,-97.148,920.77,68.854,-101.53,879.54,103.85,17.821,909.31,126.17,1,0,0
2.5106e+05,-95.687,919.5,66.201,-99.85,875.93,104.88,22.065,906.11,124.24,1,0,0
2.5108e+05,-94.431,918.35,62.74,-99.41,872.58,105.84,28.917,901.44,122.9,1,0,0
2.5109e+05,-93.842,917.46,59.567,-100.16,869.9,106.72,37.179,896.14,122.05,1,0,0
2.5111e+05,-93.601,916.92,57.622,-100.77,868.2,107,45.08,891.25,121.58,1,0,0
